Report Time,Value,Unit,% Change,Product Name,Sub Product,Market,Exchange Rate
2024-12-18,3.67,USD/Kg,-0.81,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13725705
2024-12-17,3.70,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13729663
2024-12-16,3.70,USD/Kg,0.54,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13743626
2024-12-13,3.68,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13757808
2024-12-12,3.67,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13770501
2024-12-11,3.66,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13793674
2024-12-10,3.65,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13773156
2024-12-09,3.66,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13754591
2024-12-06,3.67,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13773725
2024-12-05,3.67,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13766520
2024-12-04,3.68,USD/Kg,2.22,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13727213
2024-12-03,3.60,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13751942
2024-12-02,3.61,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13808912
2024-11-29,3.62,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13804909
2024-11-28,3.61,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13798432
2024-11-27,3.62,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13801194
2024-11-26,3.62,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13801194
2024-11-25,3.63,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13806434
2024-11-22,3.63,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13822655
2024-11-21,3.64,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13802623
2024-11-20,3.65,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13813872
2024-11-19,3.65,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13819026
2024-11-18,3.66,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13826478
2024-11-15,3.67,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13830685
2024-11-14,3.68,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13841405
2024-11-13,3.67,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13826287
2024-11-12,3.68,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13865587
2024-11-11,3.68,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13929206
2024-11-08,3.67,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13999524
2024-11-07,3.67,USD/Kg,-0.54,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13931651
2024-11-06,3.69,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14078162
2024-11-05,3.69,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14086888
2024-11-04,3.70,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14039620
2024-11-01,3.69,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14045733
2024-10-31,3.70,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14053234
2024-10-30,3.71,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14023082
2024-10-29,3.71,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14028197
2024-10-28,3.72,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14042774
2024-10-25,3.73,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14045536
2024-10-24,3.73,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14032527
2024-10-23,3.73,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14039620
2024-10-22,3.73,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14046917
2024-10-21,3.74,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14080937
2024-10-18,3.74,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14037058
2024-10-17,3.75,USD/Kg,1.08,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14046127
2024-10-16,3.71,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14046917
2024-10-15,3.72,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14107954
2024-10-14,3.73,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14151878
2024-10-11,3.73,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14122100
2024-10-10,3.72,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14121103
2024-10-09,3.71,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14166714
2024-10-08,3.72,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14245014
2024-10-07,3.73,USD/Kg,0.54,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14248059
2024-10-04,3.71,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14192248
2024-10-03,3.71,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14207169
2024-10-02,3.72,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14221919
2024-10-01,3.72,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14248871
2024-09-30,3.72,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14262690
2024-09-27,3.73,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14265335
2024-09-26,3.73,USD/Kg,-0.53,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14218077
2024-09-25,3.75,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14222323
2024-09-24,3.74,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14179570
2024-09-23,3.73,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14180575
2024-09-20,3.73,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14148274
2024-09-19,3.73,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14120305
2024-09-18,3.72,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14097413
2024-09-17,3.71,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14097413
2024-09-16,3.71,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14097214
2024-09-13,3.71,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14049680
2024-09-12,3.70,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14043958
2024-09-11,3.69,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14041394
2024-09-10,3.69,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14055604
2024-09-09,3.69,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14106561
2024-09-06,3.68,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14099798
2024-09-05,3.69,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14059359
2024-09-04,3.70,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14042183
2024-09-03,3.69,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14049680
2024-09-02,3.68,USD/Kg,-1.08,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14098208
2024-08-30,3.72,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14091454
2024-08-29,3.71,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14034497
2024-08-28,3.71,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14036861
2024-08-27,3.70,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14046522
2024-08-26,3.71,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14035088
2024-08-23,3.72,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13995605
2024-08-22,3.73,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14018954
2024-08-21,3.72,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14012667
2024-08-20,3.71,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14012667
2024-08-19,3.71,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13956734
2024-08-16,3.71,USD/Kg,-1.07,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13954202
2024-08-15,3.75,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14008938
2024-08-14,3.74,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13978389
2024-08-13,3.73,USD/Kg,1.08,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13937282
2024-08-12,3.69,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13952255
2024-08-09,3.70,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13938059
2024-08-08,3.69,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13925055
2024-08-07,3.68,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14024754
2024-08-06,3.67,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14042577
2024-08-05,3.68,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13969992
2024-08-02,3.67,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13804909
2024-08-01,3.66,USD/Kg,1.67,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13854061
2024-07-31,3.60,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13789870
2024-07-30,3.61,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13775433
2024-07-29,3.61,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13791011
2024-07-26,3.60,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13829537
2024-07-25,3.61,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13769932
2024-07-24,3.62,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13745138
2024-07-23,3.63,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13748161
2024-07-22,3.63,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13755158
2024-07-19,3.64,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13774294
2024-07-18,3.65,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13773346
2024-07-17,3.65,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14007957
2024-07-16,3.66,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13774294
2024-07-15,3.66,USD/Kg,1.39,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13792342
2024-07-12,3.61,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13781698
2024-07-11,3.62,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13744760
2024-07-10,3.63,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13750052
2024-07-09,3.63,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13758754
2024-07-08,3.64,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13757543
2024-07-05,3.65,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13761215
2024-07-04,3.66,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13755915
2024-07-03,3.65,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13754212
2024-07-02,3.64,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13759133
2024-07-01,3.65,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13761215
2024-06-28,3.64,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13758565
2024-06-27,3.65,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13765572
2024-06-26,3.66,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13769553
2024-06-25,3.66,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13776572
2024-06-24,3.67,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13773725
2024-06-21,3.68,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13773915
2024-06-20,3.67,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13779229
2024-06-19,3.68,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13786068
2024-06-18,3.68,USD/Kg,1.38,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13781698
2024-06-17,3.63,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14064104
2024-06-14,3.64,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13788159
2024-06-13,3.64,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13814063
2024-06-12,3.63,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14066280
2024-06-11,3.62,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14071625
2024-06-10,3.62,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14070635
2024-06-07,3.63,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13903565
2024-06-06,3.62,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14073605
2024-06-05,3.61,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14090659
2024-06-04,3.62,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13807768
2024-06-03,3.62,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13967594
2024-05-31,3.62,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14079549
2024-05-30,3.61,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14059359
2024-05-29,3.62,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14065093
2024-05-28,3.62,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13806624
2024-05-27,3.63,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14062522
2024-05-24,3.62,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14061929
2024-05-23,3.62,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14097612
2024-05-22,3.62,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14096817
2024-05-21,3.62,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13825713
2024-05-20,3.62,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14101787
2024-05-17,3.61,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13854253
2024-05-16,3.60,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13852910
2024-05-15,3.60,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13825713
2024-05-14,3.61,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13824948
2024-05-13,3.60,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14102781
2024-05-10,3.60,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13850416
2024-05-09,3.59,USD/Kg,-1.37,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13841214
2024-05-08,3.64,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14090659
2024-05-07,3.65,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14131479
2024-05-06,3.66,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14139672
2024-05-03,3.65,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13813299
2024-05-02,3.66,USD/Kg,1.39,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13810438
2024-05-01,3.61,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13808912
2024-04-30,3.60,USD/Kg,-1.10,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13814635
2024-04-29,3.64,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13801480
2024-04-26,3.65,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13812918
2024-04-25,3.65,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13802622
2024-04-24,3.65,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13801670
2024-04-23,3.64,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13805481
2024-04-22,3.63,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14083119
2024-04-19,3.63,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13816544
2024-04-18,3.64,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13815208
2024-04-17,3.63,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13817498
2024-04-16,3.62,USD/Kg,1.69,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13815971
2024-04-15,3.56,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13818644
2024-04-12,3.57,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13818071
2024-04-11,3.57,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13826478
2024-04-10,3.58,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13828007
2024-04-09,3.58,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13829920
2024-04-08,3.58,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14101389
2024-04-05,3.58,USD/Kg,-0.83,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13821891
2024-04-04,3.61,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13820936
2024-04-03,3.62,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13824757
2024-04-02,3.63,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13829920
2024-04-01,3.63,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13847922
2024-03-29,3.62,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13836043
2024-03-28,3.62,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13837000
2024-03-27,3.61,USD/Kg,1.69,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13852910
2024-03-26,3.55,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13871165
2024-03-25,3.55,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13916496
2024-03-22,3.54,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13890432
2024-03-21,3.54,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13891783
2024-03-20,3.54,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13890818
2024-03-19,3.54,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13891783
2024-03-18,3.53,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14020658
2024-03-15,3.52,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13901632
2024-03-14,3.53,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13912850
2024-03-13,3.53,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13923698
2024-03-12,3.54,USD/Kg,0.57,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13918659
2024-03-11,3.52,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14003215
2024-03-08,3.51,USD/Kg,0.29,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13901825
2024-03-07,3.50,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13894871
2024-03-06,3.51,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13894678
2024-03-05,3.52,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13889082
2024-03-04,3.51,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13982429
2024-03-01,3.51,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13911302
2024-02-29,3.51,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13894678
2024-02-28,3.52,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13891976
2024-02-27,3.52,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13894196
2024-02-26,3.52,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13984416
2024-02-23,3.52,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13899893
2024-02-22,3.53,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13910334
2024-02-21,3.54,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13906659
2024-02-20,3.55,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13892362
2024-02-19,3.55,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14048199
2024-02-16,3.54,USD/Kg,-1.67,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14053036
2024-02-15,3.60,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13933204
2024-02-14,3.59,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13908786
2024-02-13,3.59,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13902019
2024-02-12,3.60,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14002627
2024-02-09,3.60,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14053234
2024-02-08,3.60,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14058766
2024-02-07,3.61,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14068259
2024-02-06,3.60,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14058042
2024-02-05,3.61,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14047627
2024-02-02,3.62,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14082524
2024-02-01,3.62,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14078558
2024-01-31,3.61,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14076378
2024-01-30,3.62,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14087285
2024-01-29,3.62,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14091136
2024-01-26,3.61,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14095625
2024-01-25,3.62,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14104571
2024-01-24,3.62,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14104571
2024-01-23,3.63,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13901052
2024-01-22,3.62,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14050667
2024-01-19,3.62,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14035088
2024-01-18,3.61,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14032527
2024-01-17,3.62,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14032134
2024-01-16,3.63,USD/Kg,0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14070041
2024-01-15,3.62,USD/Kg,-0.28,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14062720
2024-01-12,3.63,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14089428
2024-01-11,3.64,USD/Kg,-0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.13944473
2024-01-10,3.65,USD/Kg,0.00,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14059359
2024-01-09,3.65,USD/Kg,0.27,Knitting Yarn,40/1 Combed,Domestic China,CNY: 0.14084507
